ID,Tipo de empresa,Fundação da empresa,Possui mais de um sócio,Funcionários,Meses de permanência ,Utiliza serviços financeiros,PossuiContador,Faz conciliação bancária,Frequência de utilização de feature do sistema: Módulo financeiro,Frequência de utilização de feature do sistema: Emissão de nota fiscal,Frequência de utilização de feature do sistema: Integração bancária,Frequência de utilização de feature do sistema: Módulo de vendas,Frequência de utilização de feature do sistema: Relatórios,Frequência de utilização de feature do sistema: Utilização de APIs de integração,Contrato,Emite boletos,Emite boletos.1,Tipo de pagamento,Receita mensal,Receita total,Churn,mes_churn
2205,Pequena empresa,2020,Sim,6 ou mais funcionários,67,Sim,Sim,manual,Uso frequente,Uso frequente,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - pagamento único,111.3,7482.1,Sim,04/2025
6236,Pequena empresa,2003,Sim,6 ou mais funcionários,22,Não,,automática,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - mês a mês,40.05,880.2,Sim,05/2025
6937,Pequena empresa,2017,Sim,6 ou mais funcionários,5,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,80.15,385.0,Sim,05/2025
2537,Pequena empresa,2020,Não,até 5 funcionários,25,Sim,Sim,não faz,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Trimestral,0,No,Cartão de crédito - pagamento único,25.3,676.35,Sim,05/2025
1656,Micro empresa,2019,Sim,6 ou mais funcionários,3,Sim,Não ,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - mês a mês,44.3,134.5,Sim,05/2025
6546,Micro empresa,2016,Não,até 5 funcionários,9,Sim,Não ,automática,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,74.65,703.55,Sim,05/2025
1424,Pequena empresa,2020,Sim,até 5 funcionários,15,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,101.1,1504.05,Sim,05/2025
5276,Pequena empresa,2018,Não,até 5 funcionários,11,Sim,Sim,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,53.75,608.0,Sim,05/2025
4316,Micro empresa,2017,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,79.55,79.55,Sim,05/2025
1212,Micro empresa,2017,Sim,6 ou mais funcionários,11,Sim,Sim,automática,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,66.35,740.8,Sim,05/2025
1674,Micro empresa,2017,Sim,até 5 funcionários,41,Sim,Sim,manual,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - pagamento único,113.6,4594.95,Sim,05/2025
5639,Pequena empresa,2016,Não,até 5 funcionários,1,Sim,Não ,não faz,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Mês-a-mês,0,No,Boleto - pagamento único,19.95,19.95,Sim,05/2025
1225,Pequena empresa,2021,Sim,6 ou mais funcionários,1,Sim,Não ,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - mês a mês,45.85,45.85,Sim,05/2025
1072,Micro empresa,2018,Não,até 5 funcionários,2,Sim,Não ,automática,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,49.05,91.1,Sim,05/2025
6709,Micro empresa,2005,Não,até 5 funcionários,14,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,74.3,1096.25,Sim,05/2025
6127,Pequena empresa,2015,Não,até 5 funcionários,19,Sim,Não ,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,95.9,1777.9,Sim,05/2025
5372,Micro empresa,2019,Não,até 5 funcionários,54,Sim,Sim,manual,Uso frequente,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Cartão de crédito - pagamento único,103.95,5639.05,Sim,05/2025
1619,Micro empresa,2005,Não,até 5 funcionários,23,Sim,Não ,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,94.75,2293.6,Sim,05/2025
2085,Pequena empresa,2021,Não,6 ou mais funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - pagamento único,69.75,69.75,Sim,05/2025
2266,Pequena empresa,2017,Não,até 5 funcionários,12,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - mês a mês,112.95,1384.75,Sim,05/2025
6915,Pequena empresa,2014,Sim,até 5 funcionários,43,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,103.0,4414.3,Sim,05/2025
1396,Pequena empresa,2018,Sim,até 5 funcionários,41,Sim,Sim,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - pagamento único,73.0,3001.2,Sim,05/2025
4957,Micro empresa,2008,Não,até 5 funcionários,8,Sim,Não ,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,94.45,742.95,Sim,05/2025
3717,Micro empresa,2018,Sim,até 5 funcionários,11,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,102.0,1145.35,Sim,05/2025
4682,Pequena empresa,2013,Não,até 5 funcionários,9,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,83.85,790.15,Sim,05/2025
6543,Pequena empresa,2016,Não,até 5 funcionários,15,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - mês a mês,76.0,1130.85,Sim,05/2025
3593,Micro empresa,2017,Não,até 5 funcionários,1,Sim,Não ,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,45.65,45.65,Sim,05/2025
894,Micro empresa,2019,Não,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,24.6,24.6,Sim,05/2025
5712,Micro empresa,2007,Sim,até 5 funcionários,20,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,90.8,1951.0,Sim,05/2025
4294,Micro empresa,2016,Não,até 5 funcionários,14,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - mês a mês,89.8,1129.1,Sim,05/2025
4741,Pequena empresa,2015,Sim,até 5 funcionários,24,Não,,automática,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Cartão de crédito - pagamento único,39.1,971.3,Sim,05/2025
3891,Micro empresa,2020,Sim,até 5 funcionários,72,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - pagamento único,109.25,8109.8,Sim,05/2025
271,Micro empresa,2002,Não,até 5 funcionários,16,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,94.45,1511.2,Sim,05/2025
1493,Pequena empresa,2012,Não,até 5 funcionários,19,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,88.2,1775.8,Sim,05/2025
2195,Pequena empresa,2021,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,79.5,79.5,Sim,05/2025
105,Pequena empresa,2018,Sim,até 5 funcionários,68,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Anual,1,Yes,Cartão de crédito - pagamento único,110.0,7611.85,Sim,05/2025
841,Micro empresa,2007,Não,até 5 funcionários,55,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - pagamento único,100.0,5509.3,Sim,05/2025
6101,Micro empresa,2009,Sim,até 5 funcionários,29,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - pagamento único,99.05,2952.85,Sim,05/2025
582,Micro empresa,2017,Não,até 5 funcionários,1,Sim,Não ,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - mês a mês,75.3,75.3,Sim,05/2025
2020,Pequena empresa,2018,Sim,até 5 funcionários,67,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,0,No,Boleto - pagamento único,104.1,7040.85,Sim,05/2025
3093,Micro empresa,2021,Não,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - mês a mês,25.1,25.1,Sim,05/2025
3972,Micro empresa,2021,Não,até 5 funcionários,25,Sim,Sim,não faz,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Anual,0,No,Cartão de crédito - mês a mês,24.75,692.1,Sim,05/2025
3764,Pequena empresa,2019,Sim,até 5 funcionários,4,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,80.35,307.4,Sim,05/2025
335,Micro empresa,2021,Não,até 5 funcionários,2,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - mês a mês,80.6,155.8,Sim,05/2025
6379,Pequena empresa,2017,Sim,6 ou mais funcionários,13,Sim,Não ,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,84.05,1095.3,Sim,05/2025
1054,Micro empresa,2016,Não,até 5 funcionários,5,Não,,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,39.5,210.75,Sim,05/2025
3639,Micro empresa,2003,Sim,até 5 funcionários,2,Sim,Não ,automática,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - mês a mês,50.15,115.1,Sim,05/2025
4570,Micro empresa,2017,Não,até 5 funcionários,22,Sim,Não ,automática,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,48.8,1054.6,Sim,05/2025
4231,Pequena empresa,2016,Não,até 5 funcionários,11,Sim,Não ,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,73.5,791.75,Sim,05/2025
3760,Pequena empresa,2018,Não,até 5 funcionários,7,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,89.35,631.85,Sim,05/2025
6386,Pequena empresa,2020,Não,6 ou mais funcionários,4,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,101.7,364.55,Sim,05/2025
2428,Pequena empresa,2020,Não,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,35.9,35.9,Sim,05/2025
4901,Pequena empresa,2005,Sim,até 5 funcionários,37,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,85.7,3171.15,Sim,05/2025
6606,Pequena empresa,2004,Não,até 5 funcionários,66,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Trimestral,0,No,Cartão de crédito - mês a mês,110.9,7432.05,Sim,05/2025
4894,Pequena empresa,2019,Não,até 5 funcionários,2,Sim,Não ,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - mês a mês,44.65,74.9,Sim,05/2025
4900,Micro empresa,2021,Não,6 ou mais funcionários,4,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - pagamento único,84.05,333.55,Sim,05/2025
6517,Pequena empresa,2020,Não,6 ou mais funcionários,1,Sim,Não ,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,48.95,48.95,Sim,05/2025
1935,Micro empresa,2020,Não,até 5 funcionários,3,Sim,Não ,manual,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,79.1,246.5,Sim,05/2025
1055,Pequena empresa,2018,Sim,até 5 funcionários,40,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - pagamento único,97.1,3706.95,Sim,05/2025
1949,Micro empresa,2020,Não,até 5 funcionários,2,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,80.75,159.45,Sim,05/2025
4688,Pequena empresa,2021,Sim,até 5 funcionários,22,Sim,Não ,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - mês a mês,94.7,1914.9,Sim,05/2025
1367,Pequena empresa,2021,Sim,até 5 funcionários,10,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,85.6,813.85,Sim,05/2025
5707,Micro empresa,2018,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,75.7,75.7,Sim,05/2025
4090,Micro empresa,2016,Não,até 5 funcionários,9,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,74.75,706.6,Sim,05/2025
2394,Micro empresa,2016,Sim,6 ou mais funcionários,33,Sim,Sim,manual,Uso frequente,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - mês a mês,103.7,3467.0,Sim,05/2025
6,Micro empresa,2018,Não,até 5 funcionários,8,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,99.65,820.5,Sim,05/2025
21,Pequena empresa,2011,Não,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,39.65,39.65,Sim,05/2025
5574,Micro empresa,2009,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,69.85,69.85,Sim,05/2025
1206,Pequena empresa,2019,Não,até 5 funcionários,1,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,74.9,74.9,Sim,05/2025
6402,Micro empresa,2020,Não,6 ou mais funcionários,3,Sim,Não ,automática,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - mês a mês,55.1,154.65,Sim,05/2025
4129,Pequena empresa,2019,Não,até 5 funcionários,57,Não,,automática,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,39.3,2111.45,Sim,05/2025
2565,Pequena empresa,2018,Não,até 5 funcionários,18,Sim,Sim,automática,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Trimestral,1,Yes,Cartão de crédito - mês a mês,82.0,1425.45,Sim,05/2025
1377,Pequena empresa,2018,Não,até 5 funcionários,5,Sim,Não ,automática,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Trimestral,1,Yes,Boleto - mês a mês,70.0,347.4,Sim,05/2025
6953,Micro empresa,2019,Não,até 5 funcionários,48,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Cartão de crédito - pagamento único,107.4,5121.3,Sim,05/2025
858,Pequena empresa,2019,Não,até 5 funcionários,1,Sim,Não ,automática,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,50.8,50.8,Sim,05/2025
4913,Pequena empresa,2008,Não,até 5 funcionários,36,Sim,Sim,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,90.85,3186.7,Sim,05/2025
3746,Pequena empresa,2021,Não,até 5 funcionários,7,Sim,Não ,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,94.25,669.0,Sim,05/2025
118,Micro empresa,2017,Sim,6 ou mais funcionários,10,Sim,Sim,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,100.25,1064.65,Sim,05/2025
5112,Pequena empresa,2011,Não,até 5 funcionários,47,Sim,Não ,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - mês a mês,85.5,4042.3,Sim,05/2025
2000,Pequena empresa,2018,Não,até 5 funcionários,23,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,74.95,1710.45,Sim,05/2025
6499,Micro empresa,2017,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,82.3,82.3,Sim,05/2025
3831,Pequena empresa,2017,Sim,até 5 funcionários,4,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,100.2,420.2,Sim,05/2025
2452,Pequena empresa,2018,Sim,6 ou mais funcionários,28,Sim,Sim,manual,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Trimestral,0,No,Boleto - pagamento único,106.1,2847.4,Sim,05/2025
1164,Micro empresa,2021,Não,até 5 funcionários,12,Sim,Sim,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Cartão de crédito - pagamento único,89.75,1052.4,Sim,05/2025
2753,Pequena empresa,2020,Sim,6 ou mais funcionários,31,Não,,automática,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - pagamento único,35.4,1077.5,Sim,05/2025
2652,Pequena empresa,2021,Não,até 5 funcionários,24,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,90.35,2238.5,Sim,05/2025
5582,Pequena empresa,2017,Sim,6 ou mais funcionários,68,Sim,Sim,manual,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Uso frequente,Anual,1,Yes,Boleto - pagamento único,113.15,7856.0,Sim,05/2025
4852,Micro empresa,2007,Não,até 5 funcionários,3,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,70.4,204.7,Sim,05/2025
2406,Micro empresa,2018,Sim,6 ou mais funcionários,8,Sim,Não ,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,94.2,777.3,Sim,05/2025
23,Pequena empresa,2018,Não,até 5 funcionários,1,Sim,Não ,não faz,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Nunca utilizou,Mês-a-mês,0,No,Boleto - mês a mês,20.15,20.15,Sim,05/2025
1001,Micro empresa,2018,Não,até 5 funcionários,7,Sim,Não ,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,95.35,660.9,Sim,05/2025
3068,Pequena empresa,2019,Não,até 5 funcionários,6,Sim,Não ,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,84.4,556.35,Sim,05/2025
111,Pequena empresa,2021,Sim,até 5 funcionários,55,Sim,Sim,manual,Uso frequente,Uso frequente,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,96.75,5238.9,Sim,05/2025
1295,Pequena empresa,2017,Não,até 5 funcionários,6,Sim,Não ,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Boleto - pagamento único,44.75,270.95,Sim,05/2025
2164,Pequena empresa,2002,Sim,até 5 funcionários,29,Sim,Sim,manual,Pouco uso,Pouco uso,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,98.5,3004.15,Sim,05/2025
186,Micro empresa,2020,Sim,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,24.8,24.8,Sim,05/2025
5285,Micro empresa,2007,Não,até 5 funcionários,5,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,45.7,198.0,Sim,05/2025
419,Micro empresa,2020,Sim,6 ou mais funcionários,22,Sim,Não ,manual,Pouco uso,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,0,No,Boleto - pagamento único,83.3,1845.9,Sim,05/2025
1335,Micro empresa,2001,Não,até 5 funcionários,1,Não,,automática,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,25.2,25.2,Sim,05/2025
233,Pequena empresa,2016,Não,até 5 funcionários,1,Sim,Não ,manual,Uso frequente,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Mês-a-mês,1,Yes,Boleto - mês a mês,84.6,84.6,Sim,05/2025
946,Micro empresa,2021,Não,até 5 funcionários,3,Sim,Sim,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - pagamento único,74.4,215.8,Sim,05/2025
845,Pequena empresa,2018,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,1,Yes,Boleto - pagamento único,89.9,89.9,Sim,05/2025
480,Micro empresa,2020,Não,6 ou mais funcionários,15,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,0,No,Cartão de crédito - pagamento único,69.0,994.8,Sim,05/2025
4496,Micro empresa,2021,Não,até 5 funcionários,1,Sim,Não ,manual,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Pouco uso,Mês-a-mês,1,Yes,Boleto - pagamento único,70.1,70.1,Sim,05/2025
4739,Pequena empresa,2018,Não,até 5 funcionários,5,Sim,Sim,manual,Pouco uso,Uso frequente,Uso frequente,Pouco uso,Uso frequente,Uso frequente,Mês-a-mês,0,No,Boleto - mês a mês,104.1,541.9,Sim,05/2025
